V1	V2	V3	V4
7731	241	349	2115	2.12851184264993
7732	349	1096	1350	2.1285095264839
7733	152	349	714	2.12850792038541
7734	349	433	579	2.128491
7735	569	668	1083	2.1284903286898
7736	289	349	1669	2.12848463127618
7737	152	349	3451	2.12848267038541
7738	668	1083	2659	2.1284713286898
7739	203	286	349	2.12847035609066
7740	349	487	1669	2.12845688127618
7741	241	349	1848	2.12844884264993
7742	349	668	1332	2.12844759756268
7743	349	677	3342	2.12843930079373
7744	349	710	3444	2.12843010902896
7745	668	1083	2997	2.1284295786898
7746	280	551	1482	2.12842729263385
7747	668	1083	1841	2.1284245786898
7748	14	152	579	2.1284225
7749	668	688	1083	2.1284213286898
7750	349	617	994	2.12841125
7751	349	351	1083	2.12839735994533
7752	34	349	551	2.12839279883896
7753	337	349	1482	2.12838292234976
7754	143	349	625	2.12838030379433
7755	349	579	1667	2.12837028661418
7756	793	1096	3173	2.12836585151076
7757	349	731	2463	2.12835791068335
7758	349	899	1153	2.12833475
7759	6	338	349	2.1283271331216
7760	222	349	690	2.12832116346651
7761	6	286	349	2.1283193831216
7762	143	168	1482	2.12831898511062
7763	349	1083	1839	2.1283167529009
7764	225	349	3773	2.12831426131513
7765	146	349	2010	2.12830708434695
7766	152	679	1073	2.1282999406059
7767	349	668	5063	2.12829159756268
7768	14	330	349	2.12828939629679
7769	168	349	3360	2.12828718853874
7770	146	349	2038	2.12828433434695
7771	349	379	899	2.12828225
7772	189	349	1083	2.12828085994533
7773	349	531	710	2.12827189532185
7774	349	392	542	2.1282630959033
7775	6	349	2040	2.1282596331216
7776	280	310	349	2.12825728564769
7777	349	1096	1374	2.1282555264839
7778	349	441	668	2.12825434756268
7779	349	672	1073	2.12825347844654
7780	152	241	1083	2.12825240251659
7781	321	349	1592	2.12824330880401
7782	6	202	349	2.1282406331216
7783	349	1267	4343	2.12823569520944
7784	349	3023	3773	2.12823226131513
7785	241	349	3624	2.12823034264993
7786	152	168	1995	2.12822670588516
7787	349	470	668	2.12822459756268
7788	280	349	803	2.12822278148711
7789	152	241	3135	2.12821700773838
7790	349	885	1482	2.12820992234976
7791	152	349	387	2.12820817038541
7792	52	146	349	2.12819508434695
7793	349	392	3773	2.12819435721843
7794	152	280	1073	2.12819270054573
7795	6	349	399	2.1281736331216
7796	251	349	1096	2.1281675264839
7797	76	146	349	2.12816448090588
7798	349	415	2463	2.12816267311266
7799	241	349	3532	2.12815284264993
7800	241	349	2248	2.12814159264993
7801	349	1153	1653	2.12813675
7802	241	349	1757	2.12813184264993
7803	14	280	392	2.12813035749243
7804	222	349	3000	2.12812516346651
7805	168	349	831	2.12812243853874
7806	349	1096	3601	2.1281215264839
7807	159	222	349	2.12811266346651
7808	143	349	2408	2.12811230379433
7809	72	1083	3525	2.12810898606484
7810	146	349	660	2.12810733434695
7811	349	668	2893	2.12810509756268
7812	349	433	899	2.12810475
7813	241	250	349	2.12810334264993
7814	349	1319	1669	2.12809838127618
7815	193	241	349	2.12809797261714
7816	146	349	805	2.12809358434695
7817	152	349	3509	2.12809117038541
7818	203	349	1313	2.12808860609066
7819	203	349	1607	2.12807835609066
7820	349	1592	2062	2.12807230880401
7821	349	433	3342	2.12806275
7822	222	349	2398	2.12806141346651
7823	349	1299	1669	2.12805588127618
7824	349	376	1287	2.1280542178055
7825	168	349	917	2.12804543853874
7826	349	668	930	2.12804434756268
7827	143	152	2053	2.12804046324446
7828	247	668	1995	2.12804018290057
7829	241	349	3082	2.12803459264993
7830	211	349	710	2.12803035902896
7831	280	349	2011	2.12802904438627
7832	203	310	2053	2.1280165965323
7833	349	750	1482	2.12800892234976
7834	349	1592	2631	2.12799230880401
7835	152	349	413	2.12798717038541
7836	349	916	1482	2.12798692234976
7837	152	241	1356	2.12797240251659
7838	349	838	1083	2.12796269856954
7839	46	668	1083	2.1279538286898
7840	349	1096	2053	2.1279390264839
7841	349	2213	3444	2.12792582159084
7842	349	710	1319	2.12790335902896
7843	203	349	402	2.12789685609066
7844	241	349	836	2.1278847030217
7845	668	1083	2779	2.1278750786898
7846	168	337	349	2.12787293853874
7847	349	668	3941	2.12786734756268
7848	6	168	222	2.12785552978807
7849	815	1073	1083	2.12785222070911
7850	143	310	2053	2.12784733387044
7851	349	668	1713	2.12782859756268
7852	241	719	1073	2.12782768794688
7853	538	668	1083	2.1278250786898
7854	349	668	2441	2.12781434756268
7855	241	349	3814	2.12780584264993
7856	349	668	926	2.12779759756268
7857	349	668	3211	2.12777659756268
7858	241	349	691	2.12777609264993
7859	62	211	708	2.12777512642954
7860	349	1096	1159	2.1277687764839
7861	349	668	2095	2.12775909756268
7862	349	453	668	2.12775684756268
7863	132	349	1096	2.1277555264839
7864	330	349	1892	2.12775249874973
7865	280	349	3000	2.12773653148711
7866	349	1096	1313	2.1277347764839
7867	349	1153	3342	2.127734
7868	349	710	2213	2.12772800041523
7869	14	349	1010	2.12772146154818
7870	6	349	635	2.1277118831216
7871	211	1073	1083	2.12770097986227
7872	349	1592	3047	2.12769805880401
7873	349	1267	1397	2.12768844520943
7874	112	241	531	2.12768313890518
7875	143	349	2426	2.12767899477434
7876	668	1083	3492	2.1276773286898
7877	280	349	4903	2.12767378148711
7878	168	349	4327	2.12767268853874
7879	6	113	349	2.12767194876593
7880	349	668	1402	2.12767059756268
7881	349	1073	1892	2.12766064048182
7882	349	1319	2339	2.1276552205331
7883	349	656	2463	2.12765166068335
7884	27	280	349	2.12765028148711
7885	349	574	1096	2.1276480264839
7886	72	211	241	2.12764668446757
7887	139	152	241	2.12764290251659
7888	349	392	592	2.1276403459033
7889	531	1073	1083	2.12763859911389
7890	349	579	1121	2.12763616140368
7891	187	211	879	2.12763257340931
7892	668	1083	2667	2.1276268286898
7893	349	551	1798	2.1276233380847
7894	203	349	1839	2.12761824904623
7895	349	392	1984	2.1276125959033
7896	241	349	2315	2.12760884264993
7897	349	709	1096	2.12760512007039
7898	349	668	2958	2.12760384134242
7899	349	1592	3771	2.12759930880401
7900	349	1592	2217	2.12759680880401
7901	289	349	579	2.12758075
7902	6	349	415	2.12758064555091
7903	146	349	1849	2.12757831051612
7904	349	415	1267	2.12757470763874
7905	349	668	847	2.12757334756268
7906	241	349	948	2.12757084264993
7907	349	638	1482	2.12756867234976
7908	280	349	3325	2.12756628148711
7909	6	324	349	2.1275653831216
7910	349	668	1163	2.12756284756268
7911	392	1096	1482	2.1275596960987
7912	143	152	2493	2.12755770100437
7913	668	1083	2332	2.1275463286898
7914	222	349	868	2.12754566346651
7915	146	152	1984	2.12754421904911
7916	241	349	953	2.12753665444876
7917	280	349	4940	2.12753503148711
7918	187	211	676	2.12751582340931
7919	668	1071	1083	2.1275118286898
7920	146	349	3797	2.12750333434695
7921	349	668	3873	2.12750184756268
7922	152	349	991	2.12749642038541
7923	146	349	4044	2.12747758434695
7924	241	1083	1592	2.12747678521557
7925	349	668	4586	2.12746959756268
7926	668	1083	2114	2.1274655786898
7927	187	349	392	2.1274598459033
7928	146	349	4970	2.12745808434695
7929	349	1592	4600	2.12745805880401
7930	349	668	4762	2.12745709756268
7931	349	414	1482	2.12745592234976
7932	146	349	3786	2.12744458434695
7933	94	349	1482	2.12743892234976
7934	349	1267	3521	2.12743769520943
7935	241	317	349	2.12743059264993
7936	349	668	779	2.12741409756268
7937	349	579	3191	2.12741125
7938	280	349	3073	2.12740803148711
7939	349	1083	1844	2.12740210994533
7940	46	349	579	2.12740125
7941	195	349	1083	2.12739835994533
7942	168	230	349	2.12739793853874
7943	203	255	349	2.12739710609066
7944	349	669	1083	2.12739460994533
7945	6	349	3522	2.1273928831216
7946	349	1319	1482	2.12739242234976
7947	112	349	531	2.12739071324587
7948	152	349	3447	2.12739042038541
7949	224	668	1083	2.1273900786898
7950	203	349	659	2.12738972109375
7951	349	1153	1319	2.1273855
7952	203	349	787	2.12737785609066
7953	349	485	1482	2.12737592234976
7954	152	280	376	2.1273629286086
7955	349	719	1995	2.12734654578918
7956	349	1267	4783	2.12734294520943
7957	15	349	392	2.1273353459033
7958	349	1362	1482	2.12733167234976
7959	222	349	793	2.12732435433913
7960	101	152	349	2.12732017038541
7961	152	168	1482	2.12731920805728
7962	196	349	1995	2.1273189265319
7963	152	349	3971	2.12730867038541
7964	143	392	1096	2.12730345843688
7965	241	349	3722	2.12726234264993
7966	241	349	3278	2.12726159264993
7967	6	349	3509	2.1272613831216
7968	6	349	870	2.1272528831216
7969	241	349	2852	2.12724684264993
7970	241	349	798	2.12723484264993
7971	349	1064	2463	2.12723141068335
7972	349	668	1462	2.12723134756268
7973	349	1892	1984	2.12722504972263
7974	143	152	376	2.12722106371177
7975	241	349	3433	2.12721584264993
7976	668	1083	1537	2.12721381400498
7977	289	349	899	2.127212
7978	330	349	899	2.12721139629679
7979	349	668	3030	2.12721134756268
7980	310	668	1669	2.12720952430072
7981	349	1592	1724	2.12720780880401
7982	6	349	3807	2.1272006331216
7983	349	1028	3622	2.12720029306984
7984	241	349	3451	2.12719359264993
7985	189	349	579	2.1271915
7986	349	668	4933	2.12718859756268
7987	241	349	3675	2.12718809264993
7988	349	465	3342	2.1271865
7989	668	1083	3971	2.1271850786898
7990	168	349	433	2.12718243853874
7991	349	706	1096	2.12718217811635
7992	349	579	672	2.1271805722726
7993	241	349	3421	2.12717384264993
7994	152	280	617	2.12716825993983
7995	6	349	2919	2.1271431331216
7996	241	349	889	2.12714084264993
7997	241	349	4295	2.12713959264993
7998	349	1532	2463	2.12713783244163
7999	203	349	410	2.12713460609066
8000	1096	1204	1653	2.12713439486557
8001	241	376	2463	2.12712916368678
8002	178	280	349	2.12712653148711
8003	266	349	1653	2.12712501994965
8004	241	2463	3360	2.12712377599778
8005	349	815	2246	2.12712237793919
8006	349	1592	3837	2.12712180880401
8007	195	310	1073	2.12712153414157
8008	349	392	3579	2.1271088459033
8009	179	668	1083	2.1271073286898
8010	319	349	1995	2.12710683139165
8011	241	349	1466	2.12710562787508
8012	349	899	4343	2.12710125
8013	241	349	2858	2.12709409264993
8014	349	410	579	2.12709175
8015	668	1083	1574	2.12708857552739
8016	152	349	1078	2.12708367038541
8017	152	349	2447	2.12707767038541
8018	146	152	189	2.12707671904911
8019	349	543	579	2.12707375
8020	349	778	1267	2.12706569520943
8021	203	349	1843	2.12706485609066
8022	349	551	617	2.1270640880847
8023	668	1083	4044	2.1270495786898
8024	179	349	2463	2.12704491068335
8025	349	899	3444	2.12704075
8026	14	349	813	2.12703875
8027	299	349	994	2.12703125
8028	341	349	1267	2.12702969520943
8029	21	349	668	2.12702359756268
8030	203	349	3235	2.12701160609066
8031	143	349	2033	2.12700780379433
8032	222	349	3601	2.12699291346651
8033	1096	1204	1532	2.12698395489807
8034	152	241	994	2.12697290251659
8035	164	349	668	2.12695259756268
8036	349	668	902	2.12695059756268
8037	349	1592	1925	2.12694805880401
8038	14	349	1798	2.126948
8039	349	1083	3342	2.12692735994533
8040	349	1592	4288	2.12692630880401
8041	349	899	1299	2.12691425
8042	152	939	1592	2.12691120428661
8043	152	349	2421	2.12690642038541
8044	349	813	899	2.1269045
8045	668	1083	1656	2.1269038286898
8046	239	668	1083	2.1269015786898
8047	349	668	1251	2.12689984756268
8048	349	668	833	2.12689484756268
8049	112	152	211	2.1268850665023
8050	182	349	1096	2.1268736755282
8051	668	2246	2316	2.12687005595932
8052	994	1073	2053	2.12686955825541
8053	349	668	1738	2.12686859756268
8054	349	617	3191	2.12686475
8055	241	349	1060	2.12686384264993
8056	349	668	736	2.12686034756268
8057	152	349	4292	2.12685517038541
8058	6	349	556	2.1268476331216
8059	349	2463	4184	2.12684004133737
8060	349	1482	3916	2.12683117234976
8061	349	1083	1357	2.12683035994533
8062	349	1592	3241	2.12683005880401
8063	152	349	1334	2.12682067038541
8064	168	349	3444	2.12681743853874
8065	203	1083	3525	2.12681489884452
8066	43	349	668	2.12681409756268
8067	146	349	4544	2.12680758434695
8068	349	899	1892	2.12680629972263
8069	143	349	1365	2.12680155379433
8070	349	668	2061	2.12680059756268
8071	146	152	1299	2.12678971904911
8072	211	314	1204	2.126785156645
8073	89	152	349	2.12677937872072
8074	310	668	1995	2.12675832225223
8075	349	708	994	2.126757
8076	152	349	809	2.12675242038541
8077	156	349	2463	2.12674866068335
8078	152	349	3847	2.12673517038541
8079	143	349	4699	2.12673405379433
8080	146	349	4054	2.12673008434695
8081	14	349	559	2.12672175
8082	349	608	1592	2.12671830880401
8083	152	349	3474	2.12671717038541
8084	143	349	4503	2.12671380379433
8085	349	668	2123	2.12671128769316
8086	1073	1083	2246	2.12670295946329
8087	349	668	3981	2.12669909756268
8088	157	349	994	2.12669775
8089	189	349	3401	2.12669566696453
8090	152	349	1804	2.12669542038541
8091	349	668	1545	2.12669509756268
8092	349	668	760	2.12669384756268
8093	241	349	3971	2.12668809264993
8094	143	349	1298	2.12668684015925
8095	280	349	1357	2.12668678148711
8096	349	900	1096	2.1266807764839
8097	349	710	2493	2.12666935902896
8098	314	793	1096	2.12666863560687
8099	152	349	1367	2.12666142038541
8100	146	349	459	2.12665933434695
8101	280	349	1863	2.12665784261584
8102	211	708	939	2.12665612642954
8103	241	349	1051	2.12664884264993
8104	668	832	1083	2.1266470786898
8105	143	280	1482	2.1266470725204
8106	668	1083	4728	2.1266458286898
8107	177	349	1653	2.1266442921772
8108	112	152	415	2.12663644835008
8109	349	668	981	2.12663434756268
8110	14	349	1984	2.126631
8111	161	349	1482	2.12662242234976
8112	349	1096	3507	2.1266217764839
8113	349	392	2339	2.12661506847807
8114	349	579	708	2.126614
8115	668	1083	2097	2.1266050786898
8116	349	1482	2100	2.12660167234976
8117	349	1267	4329	2.12659269520943
8118	143	349	2116	2.12658937706198
8119	14	280	1096	2.12658827616574
8120	349	392	736	2.1265875959033
8121	349	392	2423	2.1265858459033
8122	668	1083	4104	2.1265850786898
8123	251	349	1482	2.12657642234976
8124	14	152	617	2.1265665
8125	143	349	660	2.12655930379433
8126	6	146	211	2.12655722498461
8127	310	349	710	2.12655711318954
8128	203	341	349	2.12655210609066
8129	318	349	1096	2.1265415264839
8130	349	2213	3401	2.12654098855537
8131	146	349	1853	2.12653508434695
8132	6	341	349	2.1265276331216
8133	349	407	1984	2.12652475
8134	6	349	674	2.12652406420877
8135	11	349	579	2.12651915840226
8136	349	1083	4018	2.12651285994533
8137	349	707	1592	2.12651005880401
8138	152	349	2848	2.12650467038541
8139	349	1096	2970	2.1265040264839
8140	88	187	211	2.12650157340931
8141	349	372	1267	2.12650144520943
8142	280	349	1841	2.12649478148711
8143	241	321	349	2.12649434264993
8144	152	349	2321	2.12647942038541
8145	6	349	492	2.1264646331216
8146	668	1083	4292	2.1264553286898
8147	53	72	668	2.12644983335863
8148	668	1083	3135	2.1264480786898
8149	6	349	3809	2.1264463831216
8150	266	349	1892	2.12643201481926
8151	310	415	2053	2.12642889366703
8152	143	152	3444	2.12642720100437
8153	241	349	1713	2.12642159264993
8154	349	1096	4184	2.12641796321729
8155	121	152	349	2.12641117038541
8156	349	359	639	2.12640558300446
8157	668	1002	1083	2.1264030786898
8158	6	349	1713	2.1264006331216
8159	14	349	543	2.1263875
8160	146	349	683	2.12638583434695
8161	139	349	1995	2.12638208139165
8162	668	1083	3174	2.1263765786898
8163	152	668	2734	2.12637281979841
8164	289	349	3773	2.12636926131513
8165	183	349	1592	2.12636455880401
8166	152	349	4034	2.12635617038541
8167	349	392	3299	2.12635519313244
8168	349	1482	3216	2.12635292234976
8169	179	349	1482	2.12635217234976
8170	280	349	858	2.12633502672756
8171	203	349	2011	2.12632986898981
8172	6	349	3675	2.1263288831216
8173	349	485	2463	2.12631916068335
8174	203	1083	2184	2.12631501107102
8175	668	1083	4327	2.1263065786898
8176	72	119	349	2.12630429405263
8177	349	668	1919	2.12629634756268
8178	146	168	3773	2.1262797604624
8179	146	349	673	2.12627633434695
8180	349	2246	2463	2.12625791326424
8181	349	392	1728	2.1262570959033
8182	349	668	1048	2.12625609756268
8183	349	579	1120	2.1262531333126
8184	349	1388	3342	2.12625275
8185	349	392	1002	2.1262508459033
8186	168	349	778	2.12624943853874
8187	152	349	2401	2.12623320945217
8188	224	349	1267	2.12623294520943
8189	6	349	4328	2.1262253831216
8190	104	349	1096	2.12622288569296
8191	168	349	1670	2.12621893853874
8192	349	579	1532	2.12621692175828
8193	392	1096	1120	2.12619809231252
8194	349	668	4122	2.12619209756268
8195	349	392	3665	2.1261845959033
8196	349	1267	2614	2.12617828847271
8197	14	349	1287	2.12617564638946
8198	349	390	1267	2.12617119520943
8199	349	676	1482	2.12617092234976
8200	161	349	1669	2.12615663127618
8201	349	994	3342	2.12614925
8202	152	310	867	2.12614819436256
8203	152	349	1914	2.12614367038541
8204	349	617	1299	2.12612725
8205	349	1462	1592	2.12612430880401
8206	143	349	2734	2.12612300514908
8207	152	349	4731	2.12612092038541
8208	349	1592	4294	2.12611105880401
8209	241	349	3012	2.12610109264993
8210	349	655	1267	2.12610019520943
8211	177	349	1482	2.1260880149789
8212	280	349	1551	2.12608178148711
8213	349	392	936	2.1260795959033
8214	24	241	349	2.12607534264993
8215	668	1083	1358	2.1260580786898
8216	668	1083	4195	2.1260538286898
8217	349	668	1039	2.12604947487973
8218	74	152	349	2.12604117038541
8219	349	971	1267	2.12601994520943
8220	349	551	3342	2.1259908380847
8221	349	1267	3097	2.12598994520943
8222	143	668	2246	2.12598352641851
8223	349	551	947	2.1259816903994
8224	349	1482	2332	2.12597692234976
8225	152	196	241	2.12597400406125
8226	146	349	2666	2.12597233434695
8227	349	1482	4992	2.12596717234976
8228	349	1466	2246	2.12595267603442
8229	6	349	3365	2.12595128834602
8230	241	349	3295	2.12594959264993
8231	668	1083	2875	2.12594527903304
8232	11	14	349	2.12594490840226
8233	349	415	710	2.12594387145827
8234	349	899	1356	2.12594225
8235	280	349	3371	2.12593453148711
8236	152	349	3044	2.12593192038541
8237	349	551	842	2.1259275880847
8238	203	349	1380	2.12592510609066
8239	349	2806	3342	2.1259245
8240	280	349	3296	2.12592028148711
8241	156	349	1482	2.12591542234976
8242	241	310	867	2.12590958259585
8243	280	349	2787	2.12590728148711
8244	143	349	2838	2.12590280379433
8245	161	349	899	2.12589775
8246	168	349	4611	2.12588618853874
8247	152	349	846	2.12588292038541
8248	241	349	3241	2.12587809264993
8249	157	187	211	2.12587707340931
8250	241	349	3873	2.12586809264993
8251	349	392	3514	2.1258655959033
8252	56	241	310	2.12585142688106
8253	241	349	378	2.12584509264993
8254	266	280	1096	2.12582812905846
8255	141	211	1319	2.12582425631499
8256	14	349	719	2.12582296439752
8257	241	349	1558	2.12581959264993
8258	349	710	1204	2.12580988042069
8259	161	349	994	2.12580275
8260	241	349	4122	2.12579609264993
8261	152	349	923	2.12579392038541
8262	241	349	2473	2.12578934264993
8263	280	349	538	2.1257826533853
8264	349	679	1482	2.12577717234976
8265	280	782	1096	2.12576177616574
8266	349	1592	3615	2.12575955880401
8267	14	349	3026	2.12575775
8268	168	349	754	2.12574343853874
8269	241	349	1980	2.12573959264993
8270	266	349	3023	2.12573751994965
8271	143	349	2047	2.12572955379433
8272	143	152	465	2.12572195100437
8273	6	349	2271	2.1257208831216
8274	349	410	3773	2.12570326131513
8275	241	1007	1073	2.1256980102529
8276	349	591	668	2.12569234756268
8277	349	1592	1766	2.12568105880401
8278	266	349	551	2.12567610803436
8279	349	469	1592	2.12566805880401
8280	349	668	1541	2.12566759756268
8281	152	349	1571	2.12566517038541
8282	6	349	2889	2.12566056400338
8283	96	241	349	2.12565659264993
8284	349	405	1482	2.12565292234976
8285	222	349	372	2.12564841346651
8286	349	3401	3773	2.12564392827966
8287	152	349	2777	2.12564017038541
8288	349	668	817	2.12563984756268
8289	663	668	1083	2.1256368286898
8290	193	349	719	2.12563092304222
8291	668	1083	2334	2.1256200786898
8292	280	349	1394	2.12559278148711
8293	349	1653	1984	2.12559025
8294	349	1592	4010	2.12559005880401
8295	349	579	3235	2.1255885
8296	392	838	1096	2.12557946524861
8297	211	241	415	2.12557867858442
8298	349	487	3622	2.1255785
8299	46	203	349	2.12556760609066
8300	168	349	1299	2.12556643853874
8301	143	349	1457	2.12556330379433
8302	241	349	4031	2.12556084264993
8303	6	41	349	2.1255516331216
8304	349	516	668	2.12554684756268
8305	152	349	4508	2.12554167038541
8306	349	1482	4728	2.12553792234976
8307	349	433	994	2.125536
8308	349	668	3725	2.12553484756268
8309	349	2463	3371	2.12552916068335
8310	189	349	1892	2.12552354972263
8311	349	551	1844	2.1255218380847
8312	168	349	3396	2.12551993853874
8313	46	143	152	2.12550620100437
8314	31	349	1669	2.12550163127618
8315	349	867	1096	2.1255012764839
8316	349	1153	3023	2.12549625
8317	349	668	2714	2.12549609756268
8318	349	562	668	2.12549234756268
8319	146	349	3393	2.12549208434695
8320	112	241	1083	2.12547756578319
8321	349	668	3589	2.12547559756268
8322	280	349	1418	2.12547315631894
8323	152	168	531	2.12547114089065
8324	152	349	4295	2.12546792038541
8325	241	349	3800	2.12546759264993
8326	146	349	1490	2.12546583434695
8327	349	1153	1984	2.1254655
8328	143	349	4182	2.12546230379433
8329	349	402	1096	2.1254607764839
8330	241	349	4848	2.12544109264993
8331	349	668	1924	2.12543859756268
8332	152	241	579	2.12543840251659
8333	161	349	579	2.125438
8334	203	349	679	2.12543685609066
8335	241	349	926	2.12543659264993
8336	349	661	1267	2.12541994520943
8337	152	349	1858	2.12541923571471
8338	241	349	3821	2.12541834264993
8339	6	349	1001	2.1254148831216
8340	668	1083	2087	2.1254080786898
8341	349	899	3933	2.12540275
8342	349	409	1482	2.12539867234976
8343	349	487	994	2.12539375
8344	146	349	5443	2.12539333434695
8345	132	203	349	2.12538560609066
8346	349	679	994	2.12538275
8347	6	146	326	2.12537851960866
8348	152	310	939	2.12537102574548
8349	269	668	1083	2.1253693286898
8350	143	152	3531	2.12535670100437
8351	349	415	3773	2.12535127374444
8352	287	349	1984	2.1253485
8353	211	310	708	2.12534687642954
8354	143	349	732	2.12534655379433
8355	168	349	2734	2.12534111868264
8356	6	349	1652	2.12533607387632
8357	266	349	1984	2.12533451994965
8358	349	3342	3933	2.125325
8359	349	891	1083	2.12531710994533
8360	280	349	736	2.12531628148711
8361	143	203	211	2.12530910724214
8362	349	1592	3952	2.12530630880401
8363	349	359	551	2.12529037242921
8364	349	994	2734	2.1252886801439
8365	349	579	3773	2.12528701131513
8366	146	349	557	2.12528458434695
8367	7	349	899	2.1252845
8368	168	349	977	2.12528418853874
8369	168	349	3622	2.12528218853874
8370	241	1073	3360	2.12526643165544
8371	6	349	3053	2.1252608831216
8372	31	349	3773	2.12525651131513
8373	152	349	1224	2.12525392038541
8374	349	668	2519	2.12524634756268
8375	280	349	353	2.12524078148711
8376	280	349	2953	2.12524078148711
8377	349	392	1073	2.12523693666248
8378	280	349	1079	2.12523328148711
8379	31	349	579	2.12522875
8380	349	1267	4184	2.12522666149317
8381	349	668	3722	2.12522584756268
8382	349	551	719	2.12522395460769
8383	152	349	2097	2.12521642038541
8384	349	1380	2463	2.12520966068335
8385	280	349	1857	2.12520253148711
8386	247	349	1995	2.12520036369202
8387	241	349	2101	2.12519926720962
8388	143	349	600	2.12519580379433
8389	349	668	3190	2.12519209756268
8390	349	979	1669	2.12518588127618
8391	187	349	3342	2.125185
8392	349	1892	3444	2.12518254972263
8393	143	349	4524	2.12517955379433
8394	349	392	531	2.12516915320484
8395	203	1083	2734	2.12516822145748
8396	668	1083	2405	2.1251665786898
8397	349	732	1592	2.12516080880401
8398	143	152	867	2.12515981610024
8399	112	349	867	2.125154218343
8400	241	349	3592	2.12515409264993
8401	97	668	1083	2.1251520786898
8402	349	362	668	2.12515112850689
8403	668	1083	1692	2.1251508286898
8404	335	349	1267	2.12514819520943
8405	189	349	677	2.12514605079373
8406	127	203	349	2.12514335609066
8407	152	241	1984	2.12513815251659
8408	152	349	1951	2.12513492038541
8409	143	349	2351	2.12513130379433
8410	170	247	668	2.12511932827368
8411	152	280	1667	2.12510487043134
8412	349	465	617	2.12510225
8413	349	1286	1482	2.12509897470402
8414	349	1073	3342	2.12509609075918
8415	241	349	1039	2.12509433115812
8416	143	349	4632	2.12509280379433
8417	939	1083	3073	2.12508933257565
8418	349	392	1313	2.1250810959033
8419	349	485	579	2.12507325
8420	349	406	1083	2.12507235994533
8421	222	349	1176	2.12506241346651
8422	241	349	4324	2.12505984264993
8423	139	349	3342	2.12505775
8424	152	349	1140	2.12504130358627
8425	349	1356	1995	2.12503458139165
8426	187	211	543	2.12503307340931
8427	241	349	405	2.12502809264993
8428	349	668	4849	2.12502134756268
8429	349	579	917	2.12502125
8430	241	349	2726	2.12501559264993
8431	349	579	3026	2.12501075
8432	310	349	2734	2.12500443430448
8433	349	1592	2753	2.12500105880401
8434	330	349	579	2.12499489629679
8435	349	1299	3342	2.1249915
8436	241	349	3693	2.12499109264993
8437	349	1592	2909	2.12498805880401
8438	1073	2053	2107	2.12498105825541
8439	349	579	1892	2.12497929972263
8440	14	349	407	2.12497875
8441	349	644	1096	2.1249747764839
8442	232	349	1482	2.12496417234976
8443	45	241	349	2.12496408968402
8444	6	27	349	2.1249583831216
8445	668	1083	2004	2.1249570786898
8446	241	349	3726	2.12495159264993
8447	6	349	629	2.1249503831216
8448	241	349	832	2.12494909264993
8449	349	750	1096	2.1249482764839
8450	146	349	3711	2.12493708434695
8451	143	349	2439	2.12493355379433
8452	152	349	4933	2.12492417038541
8453	349	719	3342	2.12491546439752
8454	349	1044	1083	2.12490560994533
8455	146	349	3436	2.12490108434695
8456	202	203	349	2.12490060609066
8457	349	994	2054	2.12488975
8458	349	1482	2040	2.12488967234976
8459	349	1083	3271	2.12487435994533
8460	349	1096	3216	2.1248670264839
8461	143	152	487	2.12486320100437
8462	349	1592	2110	2.12485730880401
8463	152	349	1465	2.12485467038541
8464	203	349	3191	2.12485410609066
8465	349	1096	2080	2.1248500264839
8466	146	349	756	2.12484483434695
8467	168	228	349	2.12484368853874
8468	341	349	1083	2.12483785994533
8469	349	358	1096	2.1248375264839
8470	564	793	1096	2.1248303498141
8471	152	272	349	2.12482792038541
8472	310	1096	1204	2.12482289486557
8473	349	668	1949	2.12482189101426
8474	6	349	2177	2.1248201331216
8475	280	349	709	2.1248183750736
8476	152	349	675	2.12481817038541
8477	146	152	994	2.12481146904911
8478	280	392	1592	2.12480888266306
8479	349	731	939	2.12480775
8480	349	938	1096	2.1248007764839
8481	668	1083	3061	2.1247935786898
8482	6	349	3368	2.1247906331216
8483	146	168	203	2.12478635247362
8484	241	349	1115	2.12478584264993
8485	143	349	411	2.12478147058562
8486	280	349	3368	2.12477578148711
8487	349	406	1267	2.12477544520943
8488	156	349	2246	2.12477350258089
8489	349	668	2288	2.12477259756268
8490	349	1083	1231	2.12477035994533
8491	62	211	489	2.12474375
8492	349	813	2463	2.12474341068335
8493	349	1096	1503	2.12474226712828
8494	349	1267	2434	2.12474169520943
8495	349	668	1432	2.12474134756268
8496	349	708	1669	2.12473563127618
8497	141	152	310	2.1247339429224
8498	349	854	1083	2.12472735994533
8499	349	668	2003	2.12472359756268
8500	6	349	367	2.1247193831216
8501	668	1083	2792	2.1247043286898
8502	668	990	1083	2.1246965786898
8503	56	349	1892	2.12469068005671
8504	241	349	837	2.12468534264993
8505	349	551	677	2.12468098917242
8506	146	349	4442	2.12467683434695
8507	143	219	349	2.12467330379433
8508	668	1083	2080	2.1246715786898
8509	222	349	962	2.12466641346651
8510	146	349	502	2.12466558434695
8511	225	349	1669	2.12466513127618
8512	349	739	1083	2.12466510994533
8513	349	1512	1592	2.12466480880401
8514	668	1083	3387	2.1246560786898
8515	349	668	1642	2.12465259756268
8516	211	531	1096	2.12465042731018
8517	349	679	3342	2.1246495
8518	280	349	2196	2.12464428148711
8519	241	349	2742	2.12464084264993
